date,seq,value,x,y,z
2015/1/26,2015026,68,0,6,8
2015/1/27,2015027,452,4,5,2
2015/1/28,2015028,283,2,8,3
2015/1/29,2015029,367,3,6,7
2015/1/30,2015030,278,2,7,8
2015/1/31,2015031,117,1,1,7
2015/2/1,2015032,711,7,1,1
2015/2/2,2015033,150,1,5,0
2015/2/3,2015034,178,1,7,8
2015/2/4,2015035,744,7,4,4
2015/2/5,2015036,275,2,7,5
2015/2/6,2015037,833,8,3,3
2015/2/7,2015038,43,0,4,3
2015/2/8,2015039,94,0,9,4
2015/2/9,2015040,76,0,7,6
2015/2/10,2015041,794,7,9,4
2015/2/11,2015042,521,5,2,1
2015/2/12,2015043,224,2,2,4
2015/2/13,2015044,861,8,6,1
2015/2/14,2015045,656,6,5,6
2015/2/15,2015046,636,6,3,6
2015/2/16,2015047,799,7,9,9
2015/2/17,2015048,472,4,7,2
2015/2/25,2015049,43,0,4,3
2015/2/26,2015050,683,6,8,3
2015/2/27,2015051,163,1,6,3
2015/2/28,2015052,197,1,9,7
2015/3/1,2015053,622,6,2,2
2015/3/2,2015054,395,3,9,5
2015/3/3,2015055,464,4,6,4
2015/3/4,2015056,783,7,8,3
2015/3/5,2015057,856,8,5,6
2015/3/6,2015058,569,5,6,9
2015/3/7,2015059,889,8,8,9
2015/3/8,2015060,640,6,4,0
2015/3/9,2015061,285,2,8,5
2015/3/10,2015062,827,8,2,7
2015/3/11,2015063,547,5,4,7
2015/3/12,2015064,368,3,6,8
2015/3/13,2015065,799,7,9,9
2015/3/14,2015066,688,6,8,8
2015/3/15,2015067,442,4,4,2
2015/3/16,2015068,757,7,5,7
2015/3/17,2015069,158,1,5,8
2015/3/18,2015070,196,1,9,6
2015/3/19,2015071,807,8,0,7
2015/3/20,2015072,561,5,6,1
2015/3/21,2015073,680,6,8,0
2015/3/22,2015074,840,8,4,0
2015/3/23,2015075,490,4,9,0
2015/3/24,2015076,288,2,8,8
2015/3/25,2015077,301,3,0,1
2015/3/26,2015078,491,4,9,1
2015/3/27,2015079,622,6,2,2
2015/3/28,2015080,810,8,1,0
2015/3/29,2015081,224,2,2,4
2015/3/30,2015082,69,0,6,9
2015/3/31,2015083,178,1,7,8
2015/4/1,2015084,718,7,1,8
2015/4/2,2015085,947,9,4,7
2015/4/3,2015086,472,4,7,2
2015/4/4,2015087,314,3,1,4
2015/4/5,2015088,955,9,5,5
2015/4/6,2015089,836,8,3,6
2015/4/7,2015090,899,8,9,9
2015/4/8,2015091,349,3,4,9
2015/4/9,2015092,634,6,3,4
2015/4/10,2015093,367,3,6,7
2015/4/11,2015094,565,5,6,5
2015/4/12,2015095,746,7,4,6
2015/4/13,2015096,796,7,9,6
2015/4/14,2015097,268,2,6,8
2015/4/15,2015098,309,3,0,9
2015/4/16,2015099,326,3,2,6
2015/4/17,2015100,887,8,8,7
2015/4/18,2015101,438,4,3,8
2015/4/19,2015102,936,9,3,6
2015/4/20,2015103,776,7,7,6
2015/4/21,2015104,674,6,7,4
2015/4/22,2015105,139,1,3,9
2015/4/23,2015106,241,2,4,1
2015/4/24,2015107,415,4,1,5
2015/4/25,2015108,758,7,5,8
2015/4/26,2015109,474,4,7,4
2015/4/27,2015110,988,9,8,8
2015/4/28,2015111,871,8,7,1
2015/4/29,2015112,451,4,5,1
2015/4/30,2015113,405,4,0,5
2015/5/1,2015114,844,8,4,4
2015/5/2,2015115,598,5,9,8
2015/5/3,2015116,771,7,7,1
2015/5/4,2015117,716,7,1,6
2015/5/5,2015118,607,6,0,7
2015/5/6,2015119,79,0,7,9
2015/5/7,2015120,784,7,8,4
2015/5/8,2015121,227,2,2,7
2015/5/9,2015122,274,2,7,4
2015/5/10,2015123,240,2,4,0
2015/5/11,2015124,599,5,9,9
2015/5/12,2015125,259,2,5,9
2015/5/13,2015126,971,9,7,1
2015/5/14,2015127,97,0,9,7
2015/5/15,2015128,313,3,1,3
2015/5/16,2015129,55,0,5,5
2015/5/17,2015130,218,2,1,8
2015/5/18,2015131,471,4,7,1
2015/5/19,2015132,685,6,8,5
2015/5/20,2015133,1,0,0,1
2015/5/21,2015134,661,6,6,1
2015/5/22,2015135,231,2,3,1
2015/5/23,2015136,378,3,7,8
2015/5/24,2015137,239,2,3,9
2015/5/25,2015138,182,1,8,2
2015/5/26,2015139,339,3,3,9
2015/5/27,2015140,755,7,5,5
2015/5/28,2015141,812,8,1,2
2015/5/29,2015142,360,3,6,0
2015/5/30,2015143,880,8,8,0
2015/5/31,2015144,980,9,8,0
2015/6/1,2015145,197,1,9,7
2015/6/2,2015146,461,4,6,1
2015/6/3,2015147,331,3,3,1
2015/6/4,2015148,750,7,5,0
2015/6/5,2015149,22,0,2,2
2015/6/6,2015150,275,2,7,5
2015/6/7,2015151,430,4,3,0
2015/6/8,2015152,660,6,6,0
2015/6/9,2015153,451,4,5,1
2015/6/10,2015154,411,4,1,1
2015/6/11,2015155,188,1,8,8
2015/6/12,2015156,827,8,2,7
2015/6/13,2015157,222,2,2,2
2015/6/14,2015158,37,0,3,7
2015/6/15,2015159,847,8,4,7
2015/6/16,2015160,297,2,9,7
2015/6/17,2015161,823,8,2,3
2015/6/18,2015162,39,0,3,9
2015/6/19,2015163,30,0,3,0
2015/6/20,2015164,133,1,3,3
2015/6/21,2015165,567,5,6,7
2015/6/22,2015166,189,1,8,9
2015/6/23,2015167,601,6,0,1
2015/6/24,2015168,306,3,0,6
2015/6/25,2015169,511,5,1,1
2015/6/26,2015170,313,3,1,3
2015/6/27,2015171,672,6,7,2
2015/6/28,2015172,864,8,6,4
2015/6/29,2015173,498,4,9,8
2015/6/30,2015174,503,5,0,3
2015/7/1,2015175,743,7,4,3
2015/7/2,2015176,773,7,7,3
2015/7/3,2015177,605,6,0,5
2015/7/4,2015178,141,1,4,1
2015/7/5,2015179,381,3,8,1
2015/7/6,2015180,702,7,0,2
2015/7/7,2015181,281,2,8,1
2015/7/8,2015182,417,4,1,7
2015/7/9,2015183,731,7,3,1
2015/7/10,2015184,119,1,1,9
2015/7/11,2015185,870,8,7,0
2015/7/12,2015186,519,5,1,9
2015/7/13,2015187,878,8,7,8
2015/7/14,2015188,663,6,6,3
2015/7/15,2015189,224,2,2,4
2015/7/16,2015190,408,4,0,8
2015/7/17,2015191,713,7,1,3
2015/7/18,2015192,774,7,7,4
2015/7/19,2015193,416,4,1,6
2015/7/20,2015194,651,6,5,1
2015/7/21,2015195,781,7,8,1
2015/7/22,2015196,813,8,1,3
2015/7/23,2015197,580,5,8,0
2015/7/24,2015198,577,5,7,7
2015/7/25,2015199,131,1,3,1
2015/7/26,2015200,553,5,5,3
2015/7/27,2015201,905,9,0,5
2015/7/28,2015202,925,9,2,5
2015/7/29,2015203,988,9,8,8
2015/7/30,2015204,644,6,4,4
2015/7/31,2015205,313,3,1,3
2015/8/1,2015206,90,0,9,0
2015/8/2,2015207,635,6,3,5
2015/8/3,2015208,253,2,5,3
2015/8/4,2015209,547,5,4,7
2015/8/5,2015210,508,5,0,8
2015/8/6,2015211,701,7,0,1
2015/8/7,2015212,896,8,9,6
2015/8/8,2015213,205,2,0,5
2015/8/9,2015214,241,2,4,1
2015/8/10,2015215,216,2,1,6
2015/8/11,2015216,53,0,5,3
2015/8/12,2015217,365,3,6,5
2015/8/13,2015218,199,1,9,9
2015/8/14,2015219,566,5,6,6
2015/8/15,2015220,884,8,8,4
2015/8/16,2015221,65,0,6,5
2015/8/17,2015222,550,5,5,0
2015/8/18,2015223,801,8,0,1
2015/8/19,2015224,810,8,1,0
2015/8/20,2015225,234,2,3,4
2015/8/21,2015226,145,1,4,5
2015/8/22,2015227,187,1,8,7
2015/8/23,2015228,290,2,9,0
2015/8/24,2015229,671,6,7,1
2015/8/25,2015230,952,9,5,2
2015/8/26,2015231,683,6,8,3
2015/8/27,2015232,811,8,1,1
2015/8/28,2015233,432,4,3,2
2015/8/29,2015234,454,4,5,4
2015/8/30,2015235,107,1,0,7
2015/8/31,2015236,264,2,6,4
2015/9/1,2015237,107,1,0,7
2015/9/2,2015238,267,2,6,7
2015/9/3,2015239,899,8,9,9
2015/9/4,2015240,462,4,6,2
2015/9/5,2015241,957,9,5,7
2015/9/6,2015242,764,7,6,4
2015/9/7,2015243,899,8,9,9
2015/9/8,2015244,887,8,8,7
2015/9/9,2015245,831,8,3,1
2015/9/10,2015246,313,3,1,3
2015/9/11,2015247,498,4,9,8
2015/9/12,2015248,995,9,9,5
2015/9/13,2015249,319,3,1,9
2015/9/14,2015250,873,8,7,3
2015/9/15,2015251,668,6,6,8
2015/9/16,2015252,967,9,6,7
2015/9/17,2015253,514,5,1,4
2015/9/18,2015254,178,1,7,8
2015/9/19,2015255,835,8,3,5
2015/9/20,2015256,722,7,2,2
2015/9/21,2015257,889,8,8,9
2015/9/22,2015258,555,5,5,5
2015/9/23,2015259,64,0,6,4
2015/9/24,2015260,118,1,1,8
2015/9/25,2015261,320,3,2,0
2015/9/26,2015262,963,9,6,3
2015/9/27,2015263,82,0,8,2
2015/9/28,2015264,914,9,1,4
2015/9/29,2015265,19,0,1,9
2015/9/30,2015266,752,7,5,2
2015/10/1,2015267,787,7,8,7
2015/10/2,2015268,334,3,3,4
2015/10/3,2015269,777,7,7,7
2015/10/4,2015270,705,7,0,5
2015/10/5,2015271,191,1,9,1
2015/10/6,2015272,828,8,2,8
2015/10/7,2015273,790,7,9,0
2015/10/8,2015274,755,7,5,5
2015/10/9,2015275,446,4,4,6
2015/10/10,2015276,11,0,1,1
2015/10/11,2015277,706,7,0,6
2015/10/12,2015278,845,8,4,5
2015/10/13,2015279,612,6,1,2
2015/10/14,2015280,981,9,8,1
2015/10/15,2015281,144,1,4,4
2015/10/16,2015282,864,8,6,4
2015/10/17,2015283,915,9,1,5
2015/10/18,2015284,577,5,7,7
2015/10/19,2015285,508,5,0,8
2015/10/20,2015286,20,0,2,0
2015/10/21,2015287,977,9,7,7
2015/10/22,2015288,999,9,9,9
2015/10/23,2015289,696,6,9,6
2015/10/24,2015290,795,7,9,5
2015/10/25,2015291,896,8,9,6
2015/10/26,2015292,100,1,0,0
2015/10/27,2015293,920,9,2,0
2015/10/28,2015294,628,6,2,8
2015/10/29,2015295,232,2,3,2
2015/10/30,2015296,361,3,6,1
2015/10/31,2015297,888,8,8,8
2015/11/1,2015298,236,2,3,6
2015/11/2,2015299,657,6,5,7
2015/11/3,2015300,256,2,5,6
2015/11/4,2015301,271,2,7,1
2015/11/5,2015302,120,1,2,0
2015/11/6,2015303,475,4,7,5
2015/11/7,2015304,751,7,5,1
2015/11/8,2015305,602,6,0,2
2015/11/9,2015306,392,3,9,2
2015/11/10,2015307,473,4,7,3
2015/11/11,2015308,849,8,4,9
2015/11/12,2015309,899,8,9,9
2015/11/13,2015310,516,5,1,6
2015/11/14,2015311,656,6,5,6
2015/11/15,2015312,318,3,1,8
2015/11/16,2015313,8,0,0,8
2015/11/17,2015314,10,0,1,0
2015/11/18,2015315,403,4,0,3
2015/11/19,2015316,869,8,6,9
2015/11/20,2015317,628,6,2,8
2015/11/21,2015318,111,1,1,1
2015/11/22,2015319,860,8,6,0
2015/11/23,2015320,785,7,8,5
2015/11/24,2015321,286,2,8,6
2015/11/25,2015322,939,9,3,9
2015/11/26,2015323,764,7,6,4
2015/11/27,2015324,698,6,9,8
2015/11/28,2015325,607,6,0,7
2015/11/29,2015326,818,8,1,8
2015/11/30,2015327,819,8,1,9
2015/12/1,2015328,373,3,7,3
2015/12/2,2015329,451,4,5,1
2015/12/3,2015330,369,3,6,9
2015/12/4,2015331,70,0,7,0
2015/12/5,2015332,434,4,3,4
2015/12/6,2015333,980,9,8,0
2015/12/7,2015334,261,2,6,1
2015/12/8,2015335,996,9,9,6
2015/12/9,2015336,369,3,6,9
2015/12/10,2015337,624,6,2,4
2015/12/11,2015338,254,2,5,4
2015/12/12,2015339,14,0,1,4
2015/12/13,2015340,79,0,7,9
2015/12/14,2015341,70,0,7,0
2015/12/15,2015342,642,6,4,2
2015/12/16,2015343,655,6,5,5
2015/12/17,2015344,134,1,3,4
2015/12/18,2015345,612,6,1,2
2015/12/19,2015346,229,2,2,9
2015/12/20,2015347,232,2,3,2
2015/12/21,2015348,997,9,9,7
2015/12/22,2015349,680,6,8,0
2015/12/23,2015350,461,4,6,1
2015/12/24,2015351,993,9,9,3
2015/12/25,2015352,438,4,3,8
2015/12/26,2015353,391,3,9,1
2015/12/27,2015354,356,3,5,6
2015/12/28,2015355,344,3,4,4
2015/12/29,2015356,475,4,7,5
2015/12/30,2015357,258,2,5,8
2015/12/31,2015358,261,2,6,1
2016/1/1,2016001,879,8,7,9
2016/1/2,2016002,273,2,7,3
2016/1/3,2016003,159,1,5,9
2016/1/4,2016004,671,6,7,1
2016/1/5,2016005,581,5,8,1
2016/1/6,2016006,709,7,0,9
2016/1/7,2016007,952,9,5,2
2016/1/8,2016008,583,5,8,3
2016/1/9,2016009,353,3,5,3
2016/1/10,2016010,802,8,0,2
2016/1/11,2016011,815,8,1,5
2016/1/12,2016012,180,1,8,0
2016/1/13,2016013,324,3,2,4
2016/1/14,2016014,938,9,3,8
2016/1/15,2016015,349,3,4,9
2016/1/16,2016016,447,4,4,7
2016/1/17,2016017,531,5,3,1
2016/1/18,2016018,563,5,6,3
2016/1/19,2016019,278,2,7,8
2016/1/20,2016020,521,5,2,1
2016/1/21,2016021,699,6,9,9
2016/1/22,2016022,916,9,1,6
2016/1/23,2016023,729,7,2,9
2016/1/24,2016024,624,6,2,4
2016/1/25,2016025,110,1,1,0
2016/1/26,2016026,324,3,2,4
2016/1/27,2016027,280,2,8,0
2016/1/28,2016028,416,4,1,6
2016/1/29,2016029,26,0,2,6
2016/1/30,2016030,293,2,9,3
2016/1/31,2016031,592,5,9,2
2016/2/1,2016032,778,7,7,8
2016/2/2,2016033,387,3,8,7
2016/2/3,2016034,606,6,0,6
2016/2/4,2016035,981,9,8,1
2016/2/5,2016036,968,9,6,8
2016/2/6,2016037,468,4,6,8
2016/2/14,2016038,960,9,6,0
2016/2/15,2016039,248,2,4,8
2016/2/16,2016040,143,1,4,3
2016/2/17,2016041,519,5,1,9
2016/2/18,2016042,701,7,0,1
2016/2/19,2016043,557,5,5,7
2016/2/20,2016044,10,0,1,0
2016/2/21,2016045,692,6,9,2
2016/2/22,2016046,383,3,8,3
2016/2/23,2016047,606,6,0,6
2016/2/24,2016048,851,8,5,1
2016/2/25,2016049,739,7,3,9
2016/2/26,2016050,731,7,3,1
2016/2/27,2016051,528,5,2,8
2016/2/28,2016052,641,6,4,1
2016/2/29,2016053,949,9,4,9
2016/3/1,2016054,328,3,2,8
2016/3/2,2016055,553,5,5,3
2016/3/3,2016056,941,9,4,1
2016/3/4,2016057,543,5,4,3
2016/3/5,2016058,126,1,2,6
2016/3/6,2016059,741,7,4,1
2016/3/7,2016060,39,0,3,9
2016/3/8,2016061,754,7,5,4
2016/3/9,2016062,803,8,0,3
2016/3/10,2016063,356,3,5,6
2016/3/11,2016064,62,0,6,2
2016/3/12,2016065,450,4,5,0
2016/3/13,2016066,181,1,8,1
2016/3/14,2016067,1,0,0,1
2016/3/15,2016068,75,0,7,5
2016/3/16,2016069,643,6,4,3
2016/3/17,2016070,896,8,9,6
2016/3/18,2016071,650,6,5,0
2016/3/19,2016072,20,0,2,0
2016/3/20,2016073,815,8,1,5
2016/3/21,2016074,777,7,7,7
2016/3/22,2016075,845,8,4,5
2016/3/23,2016076,644,6,4,4
2016/3/24,2016077,717,7,1,7
2016/3/25,2016078,908,9,0,8
2016/3/26,2016079,75,0,7,5
2016/3/27,2016080,261,2,6,1
2016/3/28,2016081,635,6,3,5
2016/3/29,2016082,640,6,4,0
2016/3/30,2016083,289,2,8,9
2016/3/31,2016084,282,2,8,2
2016/4/1,2016085,967,9,6,7
2016/4/2,2016086,249,2,4,9
2016/4/3,2016087,99,0,9,9
2016/4/4,2016088,473,4,7,3
2016/4/5,2016089,111,1,1,1
2016/4/6,2016090,954,9,5,4
2016/4/7,2016091,405,4,0,5
2016/4/8,2016092,875,8,7,5
2016/4/9,2016093,622,6,2,2
2016/4/10,2016094,824,8,2,4
2016/4/11,2016095,704,7,0,4
2016/4/12,2016096,348,3,4,8
2016/4/13,2016097,532,5,3,2
2016/4/14,2016098,414,4,1,4
2016/4/15,2016099,217,2,1,7
2016/4/16,2016100,551,5,5,1
2016/4/17,2016101,61,0,6,1
2016/4/18,2016102,282,2,8,2
2016/4/19,2016103,126,1,2,6
2016/4/20,2016104,900,9,0,0
2016/4/21,2016105,699,6,9,9
2016/4/22,2016106,43,0,4,3
2016/4/23,2016107,238,2,3,8
2016/4/24,2016108,480,4,8,0
2016/4/25,2016109,100,1,0,0
2016/4/26,2016110,650,6,5,0
2016/4/27,2016111,336,3,3,6
2016/4/28,2016112,340,3,4,0
2016/4/29,2016113,679,6,7,9
2016/4/30,2016114,981,9,8,1
2016/5/1,2016115,631,6,3,1
2016/5/2,2016116,425,4,2,5
2016/5/3,2016117,326,3,2,6
2016/5/4,2016118,703,7,0,3
2016/5/5,2016119,308,3,0,8
2016/5/6,2016120,936,9,3,6
2016/5/7,2016121,843,8,4,3
2016/5/8,2016122,762,7,6,2
2016/5/9,2016123,708,7,0,8
2016/5/10,2016124,914,9,1,4
2016/5/11,2016125,594,5,9,4
2016/5/12,2016126,134,1,3,4
2016/5/13,2016127,957,9,5,7
2016/5/14,2016128,123,1,2,3
2016/5/15,2016129,641,6,4,1
2016/5/16,2016130,862,8,6,2
2016/5/17,2016131,753,7,5,3
2016/5/18,2016132,453,4,5,3
2016/5/19,2016133,691,6,9,1
2016/5/20,2016134,107,1,0,7
2016/5/21,2016135,732,7,3,2
2016/5/22,2016136,619,6,1,9
2016/5/23,2016137,393,3,9,3
2016/5/24,2016138,560,5,6,0
2016/5/25,2016139,250,2,5,0
2016/5/26,2016140,787,7,8,7
2016/5/27,2016141,688,6,8,8
2016/5/28,2016142,435,4,3,5
2016/5/29,2016143,503,5,0,3
2016/5/30,2016144,625,6,2,5
2016/5/31,2016145,941,9,4,1
2016/6/1,2016146,761,7,6,1
2016/6/2,2016147,989,9,8,9
2016/6/3,2016148,813,8,1,3
2016/6/4,2016149,753,7,5,3
2016/6/5,2016150,912,9,1,2
2016/6/6,2016151,336,3,3,6
2016/6/7,2016152,498,4,9,8
2016/6/8,2016153,174,1,7,4
2016/6/9,2016154,839,8,3,9
2016/6/10,2016155,784,7,8,4
2016/6/11,2016156,278,2,7,8
2016/6/12,2016157,151,1,5,1
2016/6/13,2016158,920,9,2,0
2016/6/14,2016159,691,6,9,1
2016/6/15,2016160,17,0,1,7
2016/6/16,2016161,41,0,4,1
2016/6/17,2016162,634,6,3,4
2016/6/18,2016163,33,0,3,3
2016/6/19,2016164,273,2,7,3
2016/6/20,2016165,41,0,4,1
2016/6/21,2016166,396,3,9,6
2016/6/22,2016167,249,2,4,9
2016/6/23,2016168,119,1,1,9
2016/6/24,2016169,706,7,0,6
2016/6/25,2016170,909,9,0,9
2016/6/26,2016171,598,5,9,8
2016/6/27,2016172,323,3,2,3
2016/6/28,2016173,695,6,9,5
2016/6/29,2016174,7,0,0,7
2016/6/30,2016175,641,6,4,1
2016/7/1,2016176,712,7,1,2
2016/7/2,2016177,195,1,9,5
2016/7/3,2016178,244,2,4,4
2016/7/4,2016179,387,3,8,7
2016/7/5,2016180,659,6,5,9
2016/7/6,2016181,869,8,6,9
2016/7/7,2016182,489,4,8,9
2016/7/8,2016183,695,6,9,5
2016/7/9,2016184,703,7,0,3
2016/7/10,2016185,380,3,8,0
2016/7/11,2016186,618,6,1,8
2016/7/12,2016187,139,1,3,9
2016/7/13,2016188,99,0,9,9
2016/7/14,2016189,790,7,9,0
2016/7/15,2016190,823,8,2,3
2016/7/16,2016191,308,3,0,8
2016/7/17,2016192,661,6,6,1
2016/7/18,2016193,695,6,9,5
2016/7/19,2016194,407,4,0,7
2016/7/20,2016195,610,6,1,0
2016/7/21,2016196,907,9,0,7
2016/7/22,2016197,915,9,1,5
2016/7/23,2016198,303,3,0,3
2016/7/24,2016199,347,3,4,7
2016/7/25,2016200,932,9,3,2
2016/7/26,2016201,320,3,2,0
2016/7/27,2016202,784,7,8,4
2016/7/28,2016203,975,9,7,5
2016/7/29,2016204,329,3,2,9
2016/7/30,2016205,499,4,9,9
2016/7/31,2016206,173,1,7,3
2016/8/1,2016207,596,5,9,6
2016/8/2,2016208,950,9,5,0
2016/8/3,2016209,23,0,2,3
2016/8/4,2016210,279,2,7,9
2016/8/5,2016211,634,6,3,4
2016/8/6,2016212,38,0,3,8
2016/8/7,2016213,173,1,7,3
2016/8/8,2016214,942,9,4,2
2016/8/9,2016215,144,1,4,4
2016/8/10,2016216,334,3,3,4
2016/8/11,2016217,38,0,3,8
2016/8/12,2016218,233,2,3,3
2016/8/13,2016219,410,4,1,0
2016/8/14,2016220,367,3,6,7
2016/8/15,2016221,808,8,0,8
2016/8/16,2016222,404,4,0,4
2016/8/17,2016223,297,2,9,7
2016/8/18,2016224,278,2,7,8
2016/8/19,2016225,212,2,1,2
2016/8/20,2016226,289,2,8,9
2016/8/21,2016227,698,6,9,8
2016/8/22,2016228,188,1,8,8
2016/8/23,2016229,378,3,7,8
2016/8/24,2016230,497,4,9,7
2016/8/25,2016231,458,4,5,8
2016/8/26,2016232,132,1,3,2
2016/8/27,2016233,694,6,9,4
2016/8/28,2016234,204,2,0,4
2016/8/29,2016235,554,5,5,4
2016/8/30,2016236,891,8,9,1
2016/8/31,2016237,531,5,3,1
2016/9/1,2016238,37,0,3,7
2016/9/2,2016239,560,5,6,0
2016/9/3,2016240,87,0,8,7
2016/9/4,2016241,499,4,9,9
2016/9/5,2016242,395,3,9,5
2016/9/6,2016243,446,4,4,6
2016/9/7,2016244,699,6,9,9
2016/9/8,2016245,760,7,6,0
2016/9/9,2016246,319,3,1,9
2016/9/10,2016247,441,4,4,1
2016/9/11,2016248,139,1,3,9
2016/9/12,2016249,109,1,0,9
2016/9/13,2016250,416,4,1,6
2016/9/14,2016251,860,8,6,0
2016/9/15,2016252,52,0,5,2
2016/9/16,2016253,265,2,6,5
2016/9/17,2016254,564,5,6,4
2016/9/18,2016255,451,4,5,1
2016/9/19,2016256,628,6,2,8
2016/9/20,2016257,976,9,7,6
2016/9/21,2016258,266,2,6,6
2016/9/22,2016259,328,3,2,8
2016/9/23,2016260,61,0,6,1
2016/9/24,2016261,49,0,4,9
2016/9/25,2016262,659,6,5,9
2016/9/26,2016263,489,4,8,9
2016/9/27,2016264,898,8,9,8
2016/9/28,2016265,525,5,2,5
2016/9/29,2016266,914,9,1,4
2016/9/30,2016267,989,9,8,9
2016/10/1,2016268,105,1,0,5
2016/10/2,2016269,860,8,6,0
2016/10/3,2016270,411,4,1,1
2016/10/4,2016271,443,4,4,3
2016/10/5,2016272,373,3,7,3
2016/10/6,2016273,565,5,6,5
2016/10/7,2016274,883,8,8,3
2016/10/8,2016275,874,8,7,4
2016/10/9,2016276,277,2,7,7
2016/10/10,2016277,85,0,8,5
2016/10/11,2016278,435,4,3,5
2016/10/12,2016279,624,6,2,4
2016/10/13,2016280,378,3,7,8
2016/10/14,2016281,998,9,9,8
2016/10/15,2016282,626,6,2,6
2016/10/16,2016283,740,7,4,0
2016/10/17,2016284,143,1,4,3
2016/10/18,2016285,848,8,4,8
2016/10/19,2016286,907,9,0,7
2016/10/20,2016287,621,6,2,1
2016/10/21,2016288,10,0,1,0
2016/10/22,2016289,359,3,5,9
2016/10/23,2016290,430,4,3,0
2016/10/24,2016291,137,1,3,7
2016/10/25,2016292,507,5,0,7
2016/10/26,2016293,326,3,2,6
2016/10/27,2016294,334,3,3,4
2016/10/28,2016295,789,7,8,9
2016/10/29,2016296,784,7,8,4
2016/10/30,2016297,160,1,6,0
2016/10/31,2016298,651,6,5,1
2016/11/1,2016299,45,0,4,5
2016/11/2,2016300,805,8,0,5
2016/11/3,2016301,572,5,7,2
2016/11/4,2016302,656,6,5,6
2016/11/5,2016303,801,8,0,1
2016/11/6,2016304,856,8,5,6
2016/11/7,2016305,744,7,4,4
2016/11/8,2016306,73,0,7,3
2016/11/9,2016307,997,9,9,7
2016/11/10,2016308,743,7,4,3
2016/11/11,2016309,830,8,3,0
2016/11/12,2016310,45,0,4,5
2016/11/13,2016311,398,3,9,8
2016/11/14,2016312,113,1,1,3
2016/11/15,2016313,373,3,7,3
2016/11/16,2016314,157,1,5,7
2016/11/17,2016315,888,8,8,8
2016/11/18,2016316,774,7,7,4
2016/11/19,2016317,243,2,4,3
2016/11/20,2016318,470,4,7,0
2016/11/21,2016319,557,5,5,7
2016/11/22,2016320,529,5,2,9
2016/11/23,2016321,832,8,3,2
2016/11/24,2016322,153,1,5,3
2016/11/25,2016323,877,8,7,7
2016/11/26,2016324,663,6,6,3
2016/11/27,2016325,961,9,6,1
2016/11/28,2016326,690,6,9,0
2016/11/29,2016327,831,8,3,1
2016/11/30,2016328,709,7,0,9
2016/12/1,2016329,244,2,4,4
2016/12/2,2016330,318,3,1,8
2016/12/3,2016331,983,9,8,3
2016/12/4,2016332,776,7,7,6
2016/12/5,2016333,54,0,5,4
2016/12/6,2016334,189,1,8,9
2016/12/7,2016335,550,5,5,0
2016/12/8,2016336,97,0,9,7
2016/12/9,2016337,299,2,9,9
2016/12/10,2016338,301,3,0,1
2016/12/11,2016339,262,2,6,2
2016/12/12,2016340,493,4,9,3
2016/12/13,2016341,151,1,5,1
2016/12/14,2016342,448,4,4,8
2016/12/15,2016343,225,2,2,5
2016/12/16,2016344,367,3,6,7
2016/12/17,2016345,559,5,5,9
2016/12/18,2016346,29,0,2,9
2016/12/19,2016347,806,8,0,6
2016/12/20,2016348,289,2,8,9
2016/12/21,2016349,49,0,4,9
2016/12/22,2016350,383,3,8,3
2016/12/23,2016351,818,8,1,8
2016/12/24,2016352,16,0,1,6
2016/12/25,2016353,84,0,8,4
2016/12/26,2016354,428,4,2,8
2016/12/27,2016355,942,9,4,2
2016/12/28,2016356,125,1,2,5
2016/12/29,2016357,415,4,1,5
2016/12/30,2016358,110,1,1,0
2016/12/31,2016359,883,8,8,3
2017/1/1,2017001,369,3,6,9
2017/1/2,2017002,779,7,7,9
2017/1/3,2017003,650,6,5,0
2017/1/4,2017004,317,3,1,7
2017/1/5,2017005,246,2,4,6
2017/1/6,2017006,888,8,8,8
2017/1/7,2017007,783,7,8,3
2017/1/8,2017008,169,1,6,9
2017/1/9,2017009,202,2,0,2
2017/1/10,2017010,976,9,7,6
2017/1/11,2017011,909,9,0,9
2017/1/12,2017012,125,1,2,5
2017/1/13,2017013,582,5,8,2
2017/1/14,2017014,221,2,2,1
2017/1/15,2017015,950,9,5,0
2017/1/16,2017016,469,4,6,9
2017/1/17,2017017,817,8,1,7
2017/1/18,2017018,315,3,1,5
2017/1/19,2017019,606,6,0,6
2017/1/20,2017020,893,8,9,3
2017/1/21,2017021,854,8,5,4
2017/1/22,2017022,28,0,2,8
2017/1/23,2017023,250,2,5,0
2017/1/24,2017024,709,7,0,9
2017/1/25,2017025,359,3,5,9
2017/1/26,2017026,259,2,5,9
2017/2/3,2017027,873,8,7,3
2017/2/4,2017028,193,1,9,3
2017/2/5,2017029,272,2,7,2
2017/2/6,2017030,107,1,0,7
2017/2/7,2017031,376,3,7,6
2017/2/8,2017032,237,2,3,7
2017/2/9,2017033,114,1,1,4
2017/2/10,2017034,348,3,4,8
2017/2/11,2017035,624,6,2,4
2017/2/12,2017036,650,6,5,0
2017/2/13,2017037,897,8,9,7
2017/2/14,2017038,134,1,3,4
2017/2/15,2017039,395,3,9,5
2017/2/16,2017040,899,8,9,9
2017/2/17,2017041,480,4,8,0
2017/2/18,2017042,0,0,0,0
2017/2/19,2017043,50,0,5,0
2017/2/20,2017044,861,8,6,1
